product_id,representation,protocol,candidate_quantity,training_percentile,raw_mean,raw_median,raw_p10,raw_p25,raw_p75,raw_p90
100074AAA08U,Q4,B,6925.5,90,0.21200226074255085,0.14226740464158377,0.04172713195824656,0.06452245602309066,0.1631323806586811,0.8581566422486092
100075AAA08U,Q2,A,1652.8,10,0.24613835174021848,0.14158639552409213,0.08307211281419376,0.11420549821956821,0.18351126883685737,0.8354227657472817
100075AAA08U,Q2,A,2410.5,25,0.24613835174021848,0.14158639552409213,0.08307211281419376,0.11420549821956821,0.18351126883685737,0.8354227657472817
100075AAA08U,Q2,A,5154.0,50,0.24482306898387202,0.1440121454090048,0.08169000209635986,0.11297578810157999,0.1820141966515483,0.8367313266346252
100075AAA08U,Q2,A,10449.0,75,0.2488888980513819,0.14928824024883303,0.08327120994828917,0.11675948951001161,0.1884820567773301,0.840176616118611
100075AAA08U,Q2,A,18336.4,90,0.25510792422483825,0.15522039485113562,0.08831151332810291,0.12127445759964371,0.19560916827236288,0.846188740157001
100075AAA08U,Q2,B,1652.8,10,0.20744727492659176,0.12077950737947489,0.06500193515736215,0.07884634409160404,0.1310566595918679,0.8159613556228057
100075AAA08U,Q2,B,2410.5,25,0.20744727492659176,0.12077950737947489,0.06500193515736215,0.07884634409160404,0.1310566595918679,0.8159613556228057
100075AAA08U,Q2,B,5154.0,50,0.20744727492659176,0.12077950737947489,0.06500193515736215,0.07884634409160404,0.1310566595918679,0.8159613556228057
100075AAA08U,Q2,B,10449.0,75,0.21057264441349527,0.12340109560938793,0.06689524054879316,0.081915156505207,0.1344681208628818,0.8197755846959957
100075AAA08U,Q2,B,18336.4,90,0.21057264441349527,0.12340109560938793,0.06689524054879316,0.081915156505207,0.1344681208628818,0.8197755846959957
100075AAA08U,Q4,A,1652.8,10,0.24361703605166904,0.1292835231944348,0.08207077468760406,0.10526128794402431,0.20783027961315342,0.8504973362025762
100075AAA08U,Q4,A,2410.5,25,0.24522456838794637,0.12706117960504917,0.08058489246432977,0.1065086324615887,0.21532657207914496,0.855637314339756
100075AAA08U,Q4,A,5154.0,50,0.24711357954393057,0.13161376780722886,0.079379777112289,0.11042640397237218,0.22930874515160166,0.8603698538707718
100075AAA08U,Q4,A,10449.0,75,0.25083801485805296,0.1374146032337728,0.07943386974847629,0.11523296694878737,0.23965453030654876,0.8590040455447588
100075AAA08U,Q4,A,18336.4,90,0.24947549435517452,0.13283737779277552,0.08047897392119058,0.11226202303777293,0.23259002184226116,0.8623725332426848
100075AAA08U,Q4,B,1652.8,10,0.2086230568269509,0.12994021595489558,0.03921687187740763,0.061353573823456124,0.1537276378551825,0.8582095669583067
100075AAA08U,Q4,B,2410.5,25,0.21091313268510173,0.132518225730269,0.04055517291567128,0.06296552287558449,0.16123573526443882,0.8549512282586812
